Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-06-25,5.8,13.1,0.0,,,SW,46.0,SSW,SSW,17.0,15.0,70.0,64.0,1028.5,1028.9,,8.0,9.0,12.0,No,No
2011-07-21,9.6,19.9,0.0,,,N,24.0,NNW,S,9.0,9.0,57.0,36.0,,,,,13.0,18.7,No,Yes
2017-06-06,6.6,18.2,0.0,,,,,NW,,9.0,,71.0,,,,0.0,,10.5,,No,Yes
2016-10-01,26.0,36.0,0.0,8.0,,NW,46.0,NW,WSW,13.0,20.0,65.0,,1012.0,1007.4,3.0,,30.8,,No,Yes
2016-10-05,9.3,23.9,0.0,,,SSW,37.0,S,E,20.0,19.0,39.0,34.0,1016.1,1015.8,,,20.8,21.8,No,No
2010-04-18,10.2,24.2,0.0,,,N,11.0,E,NNW,4.0,7.0,82.0,49.0,1027.5,1025.2,,,14.8,23.4,No,No
2016-06-12,11.2,21.1,0.0,,5.1,W,59.0,N,N,19.0,19.0,55.0,53.0,1019.3,1013.7,,8.0,15.5,19.3,No,Yes
2011-07-22,4.3,16.6,0.0,2.4,9.4,SSE,24.0,SSE,SSW,7.0,9.0,65.0,38.0,1023.0,1020.7,3.0,2.0,11.3,16.5,No,No
2016-06-25,1.0,11.1,0.0,3.6,,SSW,24.0,SSW,S,9.0,9.0,87.0,44.0,1024.5,1022.2,,,4.7,10.4,No,No
2017-05-08,12.9,28.2,0.0,4.0,7.8,W,28.0,NNE,WNW,13.0,19.0,49.0,62.0,1020.7,1016.9,7.0,7.0,19.2,24.4,No,Yes
2010-07-19,6.3,15.7,0.0,1.4,3.6,SW,31.0,N,SW,6.0,19.0,71.0,59.0,1019.0,1018.1,7.0,7.0,10.3,13.9,No,No
2012-11-02,8.3,19.8,0.0,,,SSE,31.0,SSW,SSE,13.0,11.0,62.0,48.0,1019.2,1017.5,8.0,6.0,11.7,17.5,No,No
2010-10-12,16.3,26.1,0.0,7.0,,NNE,44.0,NNE,N,22.0,17.0,60.0,49.0,1025.1,1021.5,7.0,7.0,19.9,24.3,No,No
2015-06-13,2.0,15.1,0.2,,,SE,19.0,,ENE,0.0,9.0,93.0,63.0,1031.1,1027.4,,,6.0,14.6,No,No
2009-10-21,8.6,16.1,0.0,,,S,35.0,S,S,24.0,20.0,77.0,51.0,1021.6,1021.4,6.0,4.0,10.5,15.4,No,No
2011-03-10,16.6,34.9,0.0,,,NNE,41.0,NNE,NE,22.0,15.0,35.0,21.0,,,,,25.0,34.0,No,No
2015-07-08,13.9,31.2,0.0,7.2,,SE,46.0,E,E,15.0,22.0,55.0,32.0,1015.5,1011.7,5.0,4.0,22.5,31.0,No,No
2009-08-16,6.1,23.9,0.0,2.6,10.1,NNE,37.0,NNE,NNE,4.0,28.0,57.0,55.0,1019.4,1013.9,0.0,0.0,17.2,21.4,No,No
2015-11-13,17.9,30.4,13.8,7.6,,SW,37.0,N,NW,13.0,13.0,70.0,43.0,1012.7,1008.9,2.0,5.0,23.1,29.9,Yes,Yes
2011-10-05,14.5,17.1,0.0,7.2,,ENE,30.0,ENE,NE,15.0,6.0,52.0,51.0,1017.8,1015.0,8.0,8.0,15.2,16.4,No,Yes
2009-06-01,9.2,16.6,0.0,1.6,2.4,ENE,31.0,SW,SSE,7.0,7.0,73.0,60.0,1026.6,1024.2,,,12.8,15.3,No,No
2010-06-03,5.2,13.9,0.0,,,NW,22.0,E,NW,2.0,9.0,99.0,73.0,1027.0,1025.4,,,6.4,13.2,No,No
2011-06-05,5.6,17.5,0.4,1.2,6.7,N,48.0,NW,W,4.0,20.0,92.0,41.0,1018.6,1015.3,7.0,2.0,9.7,16.5,No,No
2016-02-03,17.5,24.3,1.2,8.8,8.3,SW,61.0,SW,SW,28.0,30.0,78.0,31.0,1002.9,1006.0,7.0,1.0,17.6,23.4,Yes,No
2009-06-23,7.3,14.1,1.2,1.4,5.1,NNE,39.0,NNE,N,17.0,13.0,87.0,53.0,1012.0,1009.9,5.0,7.0,9.9,12.0,Yes,No
2010-01-10,23.7,31.5,22.6,5.4,3.9,WNW,35.0,SSE,WNW,6.0,28.0,86.0,75.0,1007.7,1004.0,7.0,7.0,27.8,30.2,Yes,Yes
2009-05-18,2.6,19.7,0.0,,,E,13.0,,ENE,0.0,4.0,82.0,34.0,1024.7,1021.2,,,8.8,18.7,No,No
2015-01-01,20.8,28.5,0.0,,,NE,44.0,NNE,NE,11.0,31.0,79.0,80.0,1014.7,1011.5,,,24.1,25.5,No,Yes
2013-05-11,16.2,29.2,0.0,12.0,9.3,N,54.0,NNE,N,24.0,30.0,32.0,22.0,1020.9,1016.8,3.0,7.0,19.6,27.2,No,Yes
2009-07-04,10.1,18.4,0.0,1.0,3.4,ENE,30.0,NE,SE,7.0,9.0,81.0,54.0,1022.8,1019.6,4.0,5.0,10.8,17.8,No,No
2014-07-12,4.4,10.4,0.0,,,NNW,35.0,NNW,NW,19.0,26.0,83.0,79.0,1020.6,1018.9,8.0,8.0,6.0,8.6,No,No
2011-06-29,2.4,21.4,0.0,4.4,10.1,ESE,30.0,W,SSE,6.0,15.0,63.0,30.0,1022.9,1019.8,0.0,2.0,9.7,21.3,No,No
2012-06-20,4.8,18.7,0.0,1.4,9.4,NNE,26.0,WSW,NE,6.0,15.0,79.0,53.0,1023.7,1019.4,1.0,1.0,13.6,17.8,No,No
2011-11-22,14.6,24.9,0.0,6.2,3.3,SSW,35.0,S,SW,11.0,15.0,50.0,26.0,1014.4,1011.4,8.0,7.0,16.7,24.3,No,No
2015-02-12,18.4,31.6,0.0,,,SE,50.0,SSE,ESE,4.0,19.0,74.0,43.0,,,,,23.4,29.2,No,No
2015-06-30,3.2,13.2,0.0,0.8,3.9,N,20.0,N,SSW,13.0,7.0,91.0,50.0,1029.6,1027.3,2.0,7.0,5.3,11.9,No,No
2015-11-08,7.2,26.6,0.8,5.2,7.8,NNW,50.0,NW,NW,15.0,22.0,56.0,18.0,1018.9,1014.6,4.0,3.0,13.0,24.5,No,No
2014-05-25,11.6,20.2,2.0,2.6,4.3,WSW,52.0,WNW,W,11.0,26.0,84.0,58.0,1014.5,1012.5,4.0,6.0,14.9,19.3,Yes,Yes
2014-03-31,19.6,24.0,0.0,5.6,4.8,ENE,44.0,ENE,E,24.0,31.0,78.0,73.0,1022.2,1019.5,7.0,7.0,22.7,23.2,No,No
2013-05-08,12.7,25.3,0.0,4.4,6.8,N,44.0,NNE,N,22.0,19.0,60.0,25.0,1024.5,1021.8,6.0,4.0,14.8,25.2,No,No
2010-04-21,12.3,27.5,0.0,,,NW,20.0,ENE,SSW,6.0,7.0,74.0,44.0,1022.8,1019.5,,,18.5,26.4,No,No
2015-10-07,19.7,21.5,0.0,13.2,1.3,SSW,67.0,SSE,SE,39.0,26.0,61.0,56.0,1029.6,1033.6,5.0,7.0,20.3,19.0,No,No
2010-07-18,4.4,20.0,0.2,,,,,NE,,4.0,,95.0,,,,0.0,,8.5,,No,No
2009-04-09,8.0,20.5,0.0,2.2,8.1,E,31.0,,E,0.0,24.0,73.0,58.0,1024.3,1020.0,1.0,1.0,14.7,19.8,No,No
2014-11-09,10.5,22.8,0.6,,,WSW,44.0,SSE,WSW,13.0,24.0,56.0,41.0,1025.1,1022.8,,,16.0,21.7,No,No
2014-06-05,6.3,13.5,0.2,1.8,7.4,NNW,33.0,NNW,W,15.0,7.0,77.0,58.0,1026.3,1026.0,1.0,7.0,9.0,12.0,No,No
2014-02-18,11.1,28.7,0.0,4.0,11.2,ESE,41.0,NNW,SE,6.0,20.0,81.0,48.0,1010.7,1005.9,1.0,1.0,18.2,27.1,No,No
2009-12-02,8.4,20.0,0.0,3.6,12.9,ESE,30.0,NNW,SE,15.0,20.0,57.0,58.0,1023.6,1021.1,1.0,2.0,15.0,19.3,No,No
2009-04-22,3.8,20.7,0.0,2.8,8.8,E,33.0,WNW,E,7.0,13.0,94.0,39.0,1025.5,1022.3,1.0,0.0,10.7,20.3,No,No
2015-10-16,12.8,34.2,0.0,,,E,26.0,,E,0.0,4.0,98.0,22.0,,,,,18.5,33.3,No,No
2009-02-12,23.6,27.0,0.0,6.4,5.0,N,50.0,N,NW,28.0,24.0,87.0,87.0,1008.8,1008.3,4.0,4.0,25.2,26.2,No,Yes
2016-09-07,20.1,27.8,8.0,6.0,,SE,48.0,SSE,ESE,22.0,33.0,81.0,57.0,1020.0,1016.4,8.0,2.0,22.9,27.0,Yes,Yes
2017-03-20,22.2,24.7,1.6,,,NE,37.0,N,NE,11.0,28.0,93.0,89.0,1018.3,1015.4,1.0,8.0,22.9,23.5,Yes,No
2008-12-22,18.8,32.2,0.0,,,NNW,72.0,N,NNW,44.0,41.0,39.0,21.0,1007.6,1004.2,6.0,2.0,22.3,30.2,No,No
2011-05-29,-0.6,15.7,0.0,1.2,4.6,ENE,17.0,E,,9.0,0.0,84.0,59.0,1025.7,1022.8,5.0,6.0,7.3,14.9,No,No
2017-01-20,18.8,32.1,2.0,,,SSE,43.0,N,N,19.0,7.0,75.0,83.0,,,,,22.1,26.4,Yes,Yes
2012-07-08,8.1,17.9,1.0,1.6,9.2,S,31.0,SW,SSE,15.0,13.0,71.0,59.0,1030.4,1028.2,1.0,1.0,15.1,17.3,No,No
2016-10-22,6.9,13.2,16.4,2.2,5.2,S,57.0,W,SSW,13.0,26.0,68.0,73.0,1018.4,1019.5,6.0,7.0,9.3,12.2,Yes,Yes
2011-12-24,25.5,31.9,0.0,6.8,10.5,NNW,31.0,E,N,13.0,20.0,65.0,62.0,1006.1,1002.5,4.0,3.0,29.5,30.6,No,No
2014-10-24,8.5,25.0,0.0,3.6,7.8,SW,37.0,,W,0.0,22.0,100.0,48.0,1012.4,1012.5,,,13.0,23.8,No,No
2015-01-13,24.5,32.3,0.0,9.0,11.4,ENE,33.0,E,ENE,11.0,28.0,58.0,54.0,1007.3,1003.9,5.0,2.0,29.9,31.1,No,No
2013-04-06,17.2,29.9,0.8,2.0,5.7,ESE,48.0,,SE,0.0,26.0,62.0,26.0,1018.7,1014.0,7.0,7.0,20.9,28.6,No,No
2016-04-21,,,,10.2,0.1,N,54.0,N,SSW,24.0,19.0,,,,,,,,,No,No
2015-03-27,10.7,18.6,0.4,6.4,4.4,WSW,50.0,W,SW,24.0,22.0,78.0,50.0,1022.6,1022.8,7.0,7.0,13.0,17.3,No,No
2014-04-27,22.8,29.8,0.4,6.2,9.1,SSE,37.0,SSE,SE,20.0,26.0,74.0,59.0,1015.8,1012.1,3.0,5.0,26.1,28.5,No,No
2011-05-21,8.2,23.2,0.2,,,WNW,15.0,,NNW,0.0,6.0,99.0,50.0,,,,,11.2,22.5,No,No
2015-03-01,11.1,24.4,0.2,11.4,10.3,SE,39.0,SSW,SSE,11.0,20.0,60.0,31.0,1015.4,1015.0,7.0,,15.3,23.2,No,No
2017-03-18,10.2,30.7,0.0,6.6,11.4,SSE,31.0,N,SSE,13.0,17.0,71.0,30.0,1025.1,1022.4,0.0,0.0,16.2,29.4,No,No
2013-10-22,18.8,26.0,0.0,,,NW,44.0,SSW,ESE,15.0,7.0,72.0,72.0,1015.9,1011.8,,7.0,20.6,21.9,No,Yes
2015-09-07,7.6,14.7,0.0,,,WNW,74.0,NW,W,33.0,37.0,61.0,54.0,1013.4,1013.1,8.0,8.0,12.5,12.3,No,No
2013-07-04,8.5,23.4,0.0,2.6,9.8,NW,43.0,NNW,NNW,17.0,22.0,57.0,38.0,1016.3,1011.5,0.0,1.0,14.7,22.6,No,No
2011-03-28,13.7,24.3,0.0,1.8,8.0,SSE,31.0,NNE,NW,11.0,6.0,74.0,53.0,1028.0,1024.6,8.0,2.0,14.7,22.7,No,No
2016-11-03,9.4,18.4,0.2,,,N,44.0,NNW,NNW,17.0,28.0,75.0,69.0,,,5.0,5.0,13.1,16.8,No,No
2009-12-07,19.5,36.4,0.0,,,,,NW,SE,4.0,9.0,75.0,51.0,,,0.0,1.0,24.6,31.0,No,No
2013-06-28,8.7,20.1,0.0,,,ESE,35.0,ESE,E,19.0,22.0,64.0,38.0,1022.4,1020.8,,,12.3,18.8,No,No
2010-01-06,21.3,38.2,0.0,,12.7,ESE,43.0,NNE,WSW,6.0,28.0,38.0,41.0,1004.0,1005.2,,,28.2,30.9,No,No
2014-10-19,12.4,16.1,1.8,2.8,0.0,,,SE,SE,31.0,31.0,77.0,89.0,1020.7,1016.6,8.0,8.0,14.2,13.8,Yes,Yes
2011-12-15,14.8,22.7,0.0,,,,,,SE,0.0,9.0,71.0,54.0,,,6.0,6.0,18.5,22.0,No,No
2010-01-05,19.1,28.3,0.0,4.6,10.4,NNE,56.0,NNE,NE,17.0,33.0,58.0,53.0,1018.0,1014.1,1.0,1.0,24.5,27.5,No,No
2015-03-25,10.4,18.7,0.0,,,SE,41.0,ESE,ESE,19.0,20.0,99.0,74.0,1028.5,1027.6,,,15.1,17.1,No,No
2011-07-08,5.3,16.2,0.0,,,,,W,WNW,28.0,28.0,58.0,31.0,1023.7,1019.5,,,9.2,15.6,No,No
2016-05-27,16.8,25.6,0.0,3.6,8.5,W,46.0,WNW,W,17.0,20.0,62.0,38.0,1008.6,1006.2,4.0,1.0,22.1,25.0,No,No
2013-01-28,16.2,23.1,,,6.4,SSE,48.0,SW,SSW,11.0,26.0,58.0,61.0,1013.5,1014.5,,,20.0,18.4,No,No
2014-10-25,18.3,26.4,0.0,,,NNE,50.0,NNW,NNE,26.0,39.0,53.0,63.0,1020.2,1014.3,,,23.7,24.7,No,No
2017-02-10,20.7,44.4,0.0,,,WSW,35.0,SSE,SW,2.0,22.0,84.0,23.0,1010.1,1006.0,,,27.3,43.5,No,No
2015-12-14,17.7,27.5,0.0,,,NE,30.0,WNW,NE,4.0,15.0,72.0,76.0,1015.2,1013.5,,,22.9,25.8,No,No
2009-12-28,12.7,33.9,0.0,7.0,,SSW,43.0,SE,S,13.0,20.0,36.0,15.0,1016.4,1015.2,0.0,1.0,23.2,33.2,No,No
2011-03-01,24.1,28.2,0.8,2.6,0.9,S,26.0,SSE,,13.0,0.0,89.0,91.0,1010.3,1008.3,7.0,8.0,26.3,25.0,No,Yes
2009-09-19,10.2,27.2,0.0,,,NE,30.0,NE,NE,11.0,7.0,54.0,32.0,,,,,19.2,26.6,No,No
2010-04-01,15.3,30.0,0.0,9.2,10.9,ESE,48.0,E,ESE,19.0,26.0,48.0,20.0,1016.5,1012.4,3.0,2.0,23.1,29.5,No,No
2017-05-02,13.8,26.6,0.0,,,SSW,43.0,NNE,NNE,22.0,15.0,70.0,43.0,1019.6,1016.5,8.0,1.0,19.5,26.0,No,No
2009-06-06,5.2,13.3,0.2,1.0,0.0,ENE,22.0,NNE,ENE,6.0,13.0,96.0,80.0,1011.4,1007.9,7.0,6.0,7.7,11.8,No,Yes
2012-01-24,18.4,23.4,0.0,5.4,1.0,,,E,E,28.0,43.0,59.0,72.0,1019.5,1017.7,4.0,8.0,22.9,20.9,No,No
2014-11-28,15.8,26.6,0.0,,,E,33.0,ESE,ENE,9.0,17.0,57.0,40.0,1024.0,1019.8,8.0,4.0,19.6,25.6,No,No
2014-12-26,19.5,31.0,22.8,,,,,,SE,,28.0,,68.0,,,,5.0,,25.5,Yes,No
2009-05-26,10.4,20.8,0.4,,,NNW,13.0,SE,NNW,4.0,9.0,84.0,68.0,,,,,12.4,19.7,No,No
2014-07-21,2.1,11.4,0.2,,,ENE,24.0,ENE,NE,17.0,7.0,93.0,73.0,1025.7,1023.4,,,4.8,11.0,No,No
2015-06-03,-5.1,12.7,0.0,,,NNW,19.0,WNW,NNW,7.0,13.0,81.0,42.0,1025.1,1021.9,,,2.5,11.8,No,No
2010-03-01,14.4,,0.0,,,,,SE,SSE,19.0,20.0,50.0,35.0,1018.5,1016.2,6.0,,17.1,25.5,No,No
2012-09-22,5.1,19.9,0.2,,,NW,19.0,SE,SSE,9.0,7.0,90.0,51.0,1018.6,1013.6,1.0,,11.5,19.0,No,No
2014-08-01,0.8,4.9,8.8,,,W,57.0,NNW,WSW,33.0,26.0,98.0,98.0,1004.2,1012.1,4.0,8.0,2.7,3.2,Yes,Yes
2012-03-29,12.3,26.7,0.0,4.6,7.6,NNE,35.0,N,NNE,19.0,19.0,73.0,41.0,1019.2,1016.4,,,14.6,24.5,No,No
2010-05-14,2.5,18.4,0.0,1.0,9.4,SSW,39.0,N,S,6.0,20.0,80.0,37.0,1020.7,1018.8,1.0,3.0,9.9,17.4,No,No
2017-04-24,12.9,25.6,0.0,6.6,,N,22.0,E,NNE,6.0,11.0,99.0,49.0,1022.9,1017.7,5.0,1.0,16.4,24.8,No,No
2012-05-02,16.2,20.5,0.0,6.2,6.0,SE,46.0,E,ESE,26.0,20.0,63.0,59.0,1024.2,1022.7,7.0,6.0,18.2,19.0,No,No
2010-12-25,14.0,26.2,0.0,5.0,1.3,NNW,30.0,E,S,2.0,2.0,76.0,64.0,1012.9,1009.5,,,17.1,22.3,No,No
2014-12-20,13.1,22.7,0.0,3.4,10.4,W,48.0,NNW,SSW,19.0,20.0,68.0,33.0,1011.6,1012.1,3.0,3.0,15.9,20.1,No,No
2016-09-26,20.6,29.9,0.4,27.4,,NE,30.0,SE,NNE,13.0,15.0,68.0,73.0,1013.9,1010.3,1.0,,27.7,28.1,No,No
2013-03-15,10.2,19.0,0.0,,,WNW,26.0,N,NW,7.0,11.0,,74.0,,,,,,17.0,No,No
2013-05-13,7.6,13.3,11.8,1.6,2.9,WSW,44.0,SW,W,20.0,22.0,87.0,66.0,1014.5,1013.1,7.0,3.0,9.2,12.6,Yes,Yes
2010-09-11,11.3,16.9,0.0,,5.0,W,33.0,NW,NW,13.0,15.0,57.0,49.0,1020.5,1019.1,,,13.7,16.3,No,No
2014-09-13,12.9,18.8,0.0,,,N,31.0,S,NE,15.0,24.0,73.0,84.0,1026.8,1023.1,8.0,8.0,15.4,15.4,No,No
2014-10-10,9.5,30.5,0.0,7.6,10.0,ENE,52.0,NE,NNW,6.0,9.0,26.0,8.0,1012.9,1010.2,6.0,2.0,19.8,29.5,No,No
2012-08-10,-0.5,15.1,0.6,,,SSE,20.0,E,SSE,4.0,7.0,91.0,52.0,1024.2,1023.6,,,2.9,14.5,No,No
2016-11-15,13.1,23.9,4.4,4.0,,E,30.0,SW,E,6.0,11.0,67.0,48.0,1016.5,1013.7,8.0,,16.7,23.2,Yes,No
2010-04-25,16.1,23.0,,,,WSW,37.0,,,,,,,,,,,,,No,No
2017-02-21,13.9,23.5,0.0,,10.2,SW,57.0,SW,SW,31.0,37.0,67.0,43.0,1013.9,1015.1,7.0,5.0,19.4,21.4,No,No
2010-01-20,11.7,27.9,0.0,6.4,10.6,W,35.0,NW,SSW,6.0,20.0,69.0,34.0,1011.6,1009.4,2.0,7.0,17.6,26.1,No,No
2013-09-24,12.8,32.0,0.0,,,WSW,48.0,,WNW,0.0,26.0,76.0,16.0,,,,,17.1,30.3,No,No
2013-06-27,12.7,15.4,8.8,,,SW,26.0,SW,SSW,11.0,17.0,93.0,89.0,1023.7,1021.6,8.0,8.0,13.9,15.1,Yes,Yes
2010-10-18,11.5,25.7,0.0,,,NNE,35.0,,SW,0.0,11.0,53.0,34.0,1017.2,1014.6,,,18.9,24.1,No,No
2013-09-12,20.4,35.7,0.0,10.8,9.5,WSW,52.0,WSW,WNW,20.0,33.0,16.0,11.0,1012.6,1008.9,6.0,5.0,31.3,33.8,No,No
2015-08-13,4.1,9.7,3.4,,,WSW,33.0,SW,SW,15.0,19.0,100.0,69.0,1018.6,1020.1,8.0,8.0,6.9,9.2,Yes,No
2013-09-16,9.4,18.9,,3.4,,NE,44.0,ENE,NE,13.0,13.0,75.0,94.0,1016.1,1010.1,8.0,8.0,17.2,16.5,No,No
2010-09-21,23.5,28.9,2.4,5.0,4.4,SSE,35.0,S,S,17.0,13.0,84.0,88.0,1016.7,1014.2,6.0,7.0,25.9,26.8,Yes,Yes
2011-02-18,21.8,25.6,3.4,,,SSW,37.0,SSW,SSW,20.0,30.0,89.0,86.0,1014.7,1014.1,,,23.7,24.6,Yes,No
2017-03-10,21.2,37.3,0.0,12.2,,NNE,37.0,E,N,15.0,17.0,34.0,11.0,1015.5,1012.9,2.0,,26.2,36.4,No,No
2015-03-02,13.5,30.4,0.0,10.4,10.7,SE,37.0,ESE,ESE,17.0,13.0,50.0,17.0,1016.7,1012.9,2.0,2.0,17.6,27.6,No,No
2012-11-22,24.7,31.5,0.0,8.0,8.2,ENE,41.0,SSE,NE,15.0,17.0,74.0,61.0,1013.4,1009.9,7.0,2.0,27.3,29.8,No,No
2016-05-01,9.7,15.3,11.2,,,NW,72.0,WNW,W,24.0,35.0,81.0,56.0,1007.5,1012.3,8.0,5.0,11.1,14.5,Yes,Yes
2013-01-10,23.5,31.7,0.0,10.0,11.1,E,30.0,ENE,ENE,6.0,17.0,54.0,57.0,1006.0,1005.9,5.0,7.0,30.6,30.3,No,No
2015-05-05,5.4,9.6,0.0,,,WSW,76.0,WNW,WNW,33.0,24.0,70.0,93.0,,,,,6.8,6.0,No,No
2011-03-13,19.3,,0.0,,,,,NW,,6.0,,78.0,,,,0.0,,23.1,,No,No
2015-07-03,10.9,18.5,10.8,,,S,48.0,,SSW,0.0,11.0,100.0,82.0,1022.6,1022.1,,,13.6,17.0,Yes,No
2009-04-30,11.0,17.4,6.2,2.4,2.7,,,W,WSW,17.0,4.0,92.0,88.0,1020.5,1020.4,7.0,7.0,12.8,14.1,Yes,Yes
2015-08-13,2.9,19.7,0.0,2.6,,W,37.0,SE,WSW,2.0,20.0,54.0,30.0,1015.6,1015.2,,,12.5,18.9,No,No
2010-08-06,0.7,12.6,0.2,,,NW,22.0,SE,WNW,6.0,13.0,99.0,59.0,1024.5,1022.8,8.0,1.0,3.2,12.2,No,No
2010-06-21,,,,,,,,,,,,,,,,,,,,No,No
2010-06-08,3.6,13.4,0.0,0.8,2.8,WNW,41.0,WNW,W,11.0,13.0,94.0,51.0,1021.5,1016.7,5.0,6.0,5.5,12.1,No,No
2013-08-02,-1.4,13.9,0.0,,,WNW,44.0,SW,WNW,2.0,19.0,96.0,52.0,1017.4,1012.8,,,3.3,12.1,No,No
2015-03-10,19.8,23.4,0.0,,,SSW,33.0,SSW,S,17.0,20.0,77.0,80.0,1017.9,1016.8,1.0,8.0,22.6,23.0,No,No
2010-10-03,8.0,20.0,0.0,,,NNE,43.0,NE,NNE,26.0,30.0,71.0,53.0,1027.5,1024.0,0.0,,13.4,19.3,No,No
2015-05-26,6.4,19.4,0.0,,,ENE,24.0,E,N,13.0,13.0,90.0,48.0,1027.9,1023.0,,,8.0,19.4,No,No
2011-08-22,12.6,16.4,31.8,,,WNW,52.0,W,WNW,22.0,17.0,63.0,54.0,1016.1,1019.8,,,14.1,15.4,Yes,No
2010-10-31,22.5,32.0,29.8,8.2,3.8,SE,37.0,ESE,ESE,17.0,13.0,90.0,58.0,1010.9,1006.9,7.0,6.0,23.2,31.1,Yes,No
2012-04-24,23.4,32.6,40.0,7.4,8.8,SE,33.0,SE,ENE,15.0,9.0,82.0,56.0,1011.2,1008.5,8.0,7.0,26.0,31.7,Yes,Yes
2011-09-25,8.3,20.4,0.0,3.6,9.4,,,WSW,W,6.0,43.0,83.0,67.0,1013.2,1009.8,1.0,4.0,14.0,18.5,No,Yes
2012-02-23,10.4,25.6,0.0,5.4,11.6,SSW,31.0,SSW,SSE,11.0,13.0,67.0,39.0,1020.2,1019.8,6.0,1.0,17.8,24.5,No,No
2016-05-10,14.9,22.8,1.4,1.8,,WSW,37.0,W,W,19.0,20.0,71.0,44.0,1015.6,1013.6,,8.0,17.3,22.1,Yes,No
2013-06-09,-0.4,12.3,0.0,0.8,,E,15.0,SSE,,11.0,0.0,94.0,62.0,1027.9,1024.0,,,4.5,12.0,No,No
2016-05-11,9.2,18.4,7.4,,,W,65.0,W,WNW,39.0,39.0,70.0,50.0,1011.1,1007.2,8.0,8.0,13.3,16.0,Yes,No
2009-07-13,2.0,17.3,0.0,1.6,8.5,S,28.0,NNE,S,11.0,17.0,85.0,49.0,1028.7,1027.1,4.0,1.0,8.7,16.5,No,No
2011-02-10,22.5,35.6,0.0,11.4,,N,46.0,NE,N,20.0,7.0,48.0,40.0,1018.7,1015.6,3.0,6.0,25.0,31.6,No,No
2009-01-01,19.1,36.5,0.0,11.6,13.1,E,37.0,E,SSE,15.0,13.0,,,1010.5,1007.7,0.0,0.0,22.6,35.4,No,No
2010-11-01,15.8,21.5,0.0,,,SE,28.0,S,SE,9.0,13.0,57.0,88.0,,,,,19.9,17.9,No,Yes
2015-09-08,6.4,22.0,0.0,,,,,NE,,19.0,,50.0,,,,0.0,,13.0,,No,No
2010-02-18,17.7,26.2,0.0,,,SSW,31.0,NE,S,9.0,17.0,87.0,70.0,1015.8,1013.1,,,20.1,24.3,No,No
2014-10-31,7.0,30.6,0.0,3.4,8.1,W,65.0,N,NNW,19.0,33.0,75.0,22.0,1005.3,999.0,7.0,4.0,14.0,29.4,No,Yes
2013-03-02,1.7,9.6,0.0,,,ESE,70.0,ESE,ESE,30.0,24.0,93.0,82.0,,,,,3.4,9.2,No,No
2008-12-06,14.8,18.5,0.0,3.8,8.7,,,ESE,ESE,11.0,20.0,46.0,48.0,1020.1,1017.9,8.0,3.0,16.9,17.7,No,No
2009-08-23,4.8,20.9,2.0,1.4,7.7,NNW,22.0,ENE,NE,9.0,13.0,89.0,70.0,1012.1,1007.7,2.0,7.0,12.8,18.8,Yes,No
2009-10-06,8.0,22.4,0.0,7.6,12.0,SW,41.0,S,SW,7.0,20.0,44.0,23.0,1021.6,1018.2,1.0,4.0,15.1,21.1,No,No
2015-08-06,6.8,16.4,0.0,4.8,,WNW,41.0,WNW,SW,30.0,19.0,62.0,29.0,1017.0,1016.9,1.0,2.0,10.8,15.5,No,No
2011-11-16,21.8,28.0,0.0,,,NNE,37.0,NE,NNE,17.0,28.0,63.0,69.0,1018.9,1015.6,,,27.3,26.7,No,No
2010-09-03,7.3,16.6,0.0,2.4,1.6,NNE,30.0,WNW,NE,7.0,11.0,73.0,48.0,1021.9,1015.7,6.0,7.0,9.0,15.8,No,Yes
2010-04-26,9.1,21.8,0.2,,,S,43.0,SSW,S,17.0,30.0,93.0,55.0,,,,,14.9,19.5,No,No
2008-09-23,7.8,16.2,17.4,6.4,7.9,NW,50.0,NW,N,15.0,22.0,73.0,44.0,1016.7,1017.8,7.0,1.0,8.0,14.3,Yes,No
2017-06-07,14.1,29.2,0.0,8.0,,ESE,46.0,SE,E,19.0,24.0,28.0,,1018.9,1014.6,0.0,,20.8,,No,No
2013-10-24,-2.1,5.1,0.2,,,W,69.0,W,WSW,28.0,22.0,97.0,57.0,,,,,-1.5,3.4,No,No
2012-02-06,20.8,22.5,32.8,2.8,0.5,ENE,59.0,NE,ENE,13.0,37.0,96.0,92.0,1001.5,1000.1,8.0,8.0,22.3,21.8,Yes,Yes
2012-06-27,8.2,16.5,1.2,0.6,,SSE,22.0,SSW,SW,4.0,9.0,99.0,68.0,1032.2,1028.7,,,10.8,15.2,Yes,No
2015-02-16,13.3,20.7,0.0,6.8,2.2,SSW,33.0,WNW,SSW,6.0,20.0,100.0,85.0,1017.8,1018.5,,,15.8,18.9,No,No
2013-06-08,14.6,18.3,0.0,2.8,1.6,SW,22.0,S,S,2.0,13.0,60.0,56.0,1024.2,1021.9,7.0,7.0,16.9,17.2,No,No
2011-12-27,18.6,23.8,0.8,,,S,31.0,S,SE,15.0,19.0,70.0,56.0,1010.2,1010.2,,,20.8,22.7,No,No
